LineId,EventId,OriginalLog,TemplateGeneric,TemplateAnnotated,VariablesJson,Output,OutputTemplateGeneric,OutputTemplateAnnotated,OutputVariablesJson
507,E13,81110 104309 9091 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4956232013010963754 src: /10.251.126.22:58984 dest: /10.251.126.22:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81110"", ""TIME"": ""104309"", ""PID"": ""9091"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-4956232013010963754"", ""SRC_IP_ADDRESS"": ""10.251.126.22"", ""SRC_PORT"": ""58984"", ""DEST_IP_ADDRESS"": ""10.251.126.22"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104309"", ""PID"": ""9091"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-4956232013010963754"", ""SRC_IP_ADDRESS"": ""10.251.126.22"", ""SRC_PORT"": ""58984"", ""DEST_IP_ADDRESS"": ""10.251.126.22"", ""DEST_PORT"": ""50010""}, ""original_log"": ""81110 104309 9091 INFO dfs.DataNode$DataXceiver: Receiving block blk_-4956232013010963754 src: /10.251.126.22:58984 dest: /10.251.126.22:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81110"", ""TIME"": ""104309"", ""PID"": ""9091"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-4956232013010963754"", ""SRC_IP_ADDRESS"": ""10.251.126.22"", ""SRC_PORT"": ""58984"", ""DEST_IP_ADDRESS"": ""10.251.126.22"", ""DEST_PORT"": ""50010""}"
508,E6,81110 104321 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_8894334107354324777 size 3549832,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81110"", ""TIME"": ""104321"", ""PID"": ""28"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.15.198"", ""PORT"": ""50010"", ""BLOCK_ID"": ""8894334107354324777"", ""SIZE"": ""3549832""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104321"", ""PID"": ""28"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.15.198"", ""PORT"": ""50010"", ""BLOCK_ID"": ""8894334107354324777"", ""SIZE"": ""3549832""}, ""original_log"": ""81110 104321 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_8894334107354324777 size 3549832""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81110"", ""TIME"": ""104321"", ""PID"": ""28"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.15.198"", ""PORT"": ""50010"", ""BLOCK_ID"": ""8894334107354324777"", ""SIZE"": ""3549832""}"
509,E10,81110 104357 9263 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-6035642070260562886 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81110"", ""TIME"": ""104357"", ""PID"": ""9263"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""2"", ""BLOCK_ID"": ""-6035642070260562886""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <RESPONDER_ID> for block blk_<BLOCK_ID> terminating"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104357"", ""PID"": ""9263"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""RESPONDER_ID"": ""2"", ""BLOCK_ID"": ""-6035642070260562886""}, ""original_log"": ""81110 104357 9263 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-6035642070260562886 terminating""}",<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <RESPONDER_ID> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81110"", ""TIME"": ""104357"", ""PID"": ""9263"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""RESPONDER_ID"": ""2"", ""BLOCK_ID"": ""-6035642070260562886""}"
510,E6,81110 104401 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_4802366409699286298 size 3547304,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81110"", ""TIME"": ""104401"", ""PID"": ""29"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.107.196"", ""PORT"": ""50010"", ""BLOCK_ID"": ""4802366409699286298"", ""SIZE"": ""3547304""}","{
    ""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"",
    ""variables"": {
        ""DATE"": ""81110"",
        ""TIME"": ""104401"",
        ""PID"": ""29"",
        ""LOG_LEVEL"": ""INFO"",
        ""COMPONENT"": ""dfs.FSNamesystem"",
        ""IP_ADDRESS"": ""10.251.107.196"",
        ""PORT"": ""50010"",
        ""BLOCK_ID"": ""4802366409699286298"",
        ""SIZE"": ""3547304""
    },
    ""original_log"": ""81110 104401 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_4802366409699286298 size 3547304""
}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81110"", ""TIME"": ""104401"", ""PID"": ""29"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.107.196"", ""PORT"": ""50010"", ""BLOCK_ID"": ""4802366409699286298"", ""SIZE"": ""3547304""}"
511,E13,81110 104404 9034 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1753161039594546561 src: /10.251.203.149:33685 dest: /10.251.203.149:50010,<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81110"", ""TIME"": ""104404"", ""PID"": ""9034"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-1753161039594546561"", ""SRC_IP_ADDRESS"": ""10.251.203.149"", ""SRC_PORT"": ""33685"", ""DEST_IP_ADDRESS"": ""10.251.203.149"", ""DEST_PORT"": ""50010""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104404"", ""PID"": ""9034"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-1753161039594546561"", ""SRC_IP_ADDRESS"": ""10.251.203.149"", ""SRC_PORT"": ""33685"", ""DEST_IP_ADDRESS"": ""10.251.203.149"", ""DEST_PORT"": ""50010""}, ""original_log"": ""81110 104404 9034 INFO dfs.DataNode$DataXceiver: Receiving block blk_-1753161039594546561 src: /10.251.203.149:33685 dest: /10.251.203.149:50010""}",<*> <*> <*> <*> <*>: Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Receiving block blk_<BLOCK_ID> src: /<SRC_IP_ADDRESS>:<SRC_PORT> dest: /<DEST_IP_ADDRESS>:<DEST_PORT>,"{""DATE"": ""81110"", ""TIME"": ""104404"", ""PID"": ""9034"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$DataXceiver"", ""BLOCK_ID"": ""-1753161039594546561"", ""SRC_IP_ADDRESS"": ""10.251.203.149"", ""SRC_PORT"": ""33685"", ""DEST_IP_ADDRESS"": ""10.251.203.149"", ""DEST_PORT"": ""50010""}"
512,E10,81110 104407 9110 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_859668537217019080 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81110"", ""TIME"": ""104407"", ""PID"": ""9110"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""2"", ""BLOCK_ID"": ""859668537217019080""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <NUMBER> for block blk_<BLOCK_ID> terminating"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104407"", ""PID"": ""9110"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""NUMBER"": ""2"", ""BLOCK_ID"": ""859668537217019080""}, ""original_log"": ""81110 104407 9110 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_859668537217019080 terminating""}",<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <NUMBER> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81110"", ""TIME"": ""104407"", ""PID"": ""9110"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""NUMBER"": ""2"", ""BLOCK_ID"": ""859668537217019080""}"
513,E7,81110 104600 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000121_0/part-00121. blk_-2073265102548439691,<*> <*> <*> <*> <*>: BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.allocateBlock: /<FILE_PATH>/part-<PART_ID>. blk_<BLOCK_ID>,"{""DATE"": ""81110"", ""TIME"": ""104600"", ""PID"": ""26"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""FILE_PATH"": ""user/root/rand/_temporary/_task_200811101024_0001_m_000121_0"", ""PART_ID"": ""00121"", ""BLOCK_ID"": ""-2073265102548439691""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.allocateBlock: <FILE_PATH> blk_<BLOCK_ID>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104600"", ""PID"": ""26"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""FILE_PATH"": ""/user/root/rand/_temporary/_task_200811101024_0001_m_000121_0/part-00121"", ""BLOCK_ID"": ""-2073265102548439691""}, ""original_log"": ""81110 104600 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000121_0/part-00121. blk_-2073265102548439691""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.allocateBlock: <*> blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.allocateBlock: <FILE_PATH> blk_<BLOCK_ID>,"{""DATE"": ""81110"", ""TIME"": ""104600"", ""PID"": ""26"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""FILE_PATH"": ""/user/root/rand/_temporary/_task_200811101024_0001_m_000121_0/part-00121"", ""BLOCK_ID"": ""-2073265102548439691""}"
514,E11,81110 104825 9232 INFO dfs.DataNode$PacketResponder: Received block blk_3083630442630693250 of size 67108864 from /10.251.215.70,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""104825"", ""PID"": ""9232"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""3083630442630693250"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.251.215.70""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104825"", ""PID"": ""9232"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""3083630442630693250"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.215.70""}, ""original_log"": ""81110 104825 9232 INFO dfs.DataNode$PacketResponder: Received block blk_3083630442630693250 of size 67108864 from /10.251.215.70""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""104825"", ""PID"": ""9232"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""3083630442630693250"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.251.215.70""}"
515,E10,81110 104834 9213 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-4624597753370705281 terminating,<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <PACKET_RESPONDER_NUM> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81110"", ""TIME"": ""104834"", ""PID"": ""9213"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""PACKET_RESPONDER_NUM"": ""1"", ""BLOCK_ID"": ""-4624597753370705281""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <RESPONDER_ID> for block blk_<BLOCK_ID> terminating"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104834"", ""PID"": ""9213"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""RESPONDER_ID"": ""1"", ""BLOCK_ID"": ""-4624597753370705281""}, ""original_log"": ""81110 104834 9213 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-4624597753370705281 terminating""}",<*> <*> <*> <*> <*>: PacketResponder <*> for block blk_<*> terminating,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: PacketResponder <RESPONDER_ID> for block blk_<BLOCK_ID> terminating,"{""DATE"": ""81110"", ""TIME"": ""104834"", ""PID"": ""9213"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""RESPONDER_ID"": ""1"", ""BLOCK_ID"": ""-4624597753370705281""}"
516,E11,81110 104839 9163 INFO dfs.DataNode$PacketResponder: Received block blk_-5236578579938215340 of size 67108864 from /10.250.7.244,<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""104839"", ""PID"": ""9163"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5236578579938215340"", ""SIZE"": ""67108864"", ""IP_ADDRESS"": ""10.250.7.244""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104839"", ""PID"": ""9163"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5236578579938215340"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.250.7.244""}, ""original_log"": ""81110 104839 9163 INFO dfs.DataNode$PacketResponder: Received block blk_-5236578579938215340 of size 67108864 from /10.250.7.244""}",<*> <*> <*> <*> <*>: Received block blk_<*> of size <*> from /<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Received block blk_<BLOCK_ID> of size <SIZE> from /<SRC_IP_ADDRESS>,"{""DATE"": ""81110"", ""TIME"": ""104839"", ""PID"": ""9163"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.DataNode$PacketResponder"", ""BLOCK_ID"": ""-5236578579938215340"", ""SIZE"": ""67108864"", ""SRC_IP_ADDRESS"": ""10.250.7.244""}"
517,E6,81110 104847 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_-6592952246351162022 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81110"", ""TIME"": ""104847"", ""PID"": ""32"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.39.144"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-6592952246351162022"", ""SIZE"": ""67108864""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104847"", ""PID"": ""32"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.39.144"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-6592952246351162022"", ""SIZE"": ""67108864""}, ""original_log"": ""81110 104847 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_-6592952246351162022 size 67108864""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81110"", ""TIME"": ""104847"", ""PID"": ""32"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.251.39.144"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-6592952246351162022"", ""SIZE"": ""67108864""}"
518,E6,81110 104914 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_-3329473910909732817 size 67108864,<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81110"", ""TIME"": ""104914"", ""PID"": ""33"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.14.224"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-3329473910909732817"", ""SIZE"": ""67108864""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""104914"", ""PID"": ""33"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.14.224"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-3329473910909732817"", ""SIZE"": ""67108864""}, ""original_log"": ""81110 104914 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_-3329473910909732817 size 67108864""}",<*> <*> <*> <*> <*>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP_ADDRESS>:<PORT> is added to blk_<BLOCK_ID> size <SIZE>,"{""DATE"": ""81110"", ""TIME"": ""104914"", ""PID"": ""33"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSNamesystem"", ""IP_ADDRESS"": ""10.250.14.224"", ""PORT"": ""50010"", ""BLOCK_ID"": ""-3329473910909732817"", ""SIZE"": ""67108864""}"
519,E9,81110 105000 19 INFO dfs.FSDataset: Deleting block blk_-1347057913082589493 file /mnt/hadoop/dfs/data/current/subdir56/blk_-1347057913082589493,<*> <*> <*> <*> <*>: Deleting block blk_<*> file /<*>/blk_<*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID_1> file /<FILE_PATH>/blk_<BLOCK_ID_2>,"{""DATE"": ""81110"", ""TIME"": ""105000"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID_1"": ""-1347057913082589493"", ""FILE_PATH"": ""mnt/hadoop/dfs/data/current/subdir56"", ""BLOCK_ID_2"": ""-1347057913082589493""}","{""template"": ""<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>"", ""variables"": {""DATE"": ""81110"", ""TIME"": ""105000"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-1347057913082589493"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir56/blk_-1347057913082589493""}, ""original_log"": ""81110 105000 19 INFO dfs.FSDataset: Deleting block blk_-1347057913082589493 file /mnt/hadoop/dfs/data/current/subdir56/blk_-1347057913082589493""}",<*> <*> <*> <*> <*>: Deleting block blk_<*> file <*>,<DATE> <TIME> <PID> <LOG_LEVEL> <COMPONENT>: Deleting block blk_<BLOCK_ID> file <FILE_PATH>,"{""DATE"": ""81110"", ""TIME"": ""105000"", ""PID"": ""19"", ""LOG_LEVEL"": ""INFO"", ""COMPONENT"": ""dfs.FSDataset"", ""BLOCK_ID"": ""-1347057913082589493"", ""FILE_PATH"": ""/mnt/hadoop/dfs/data/current/subdir56/blk_-1347057913082589493""}"
